Name,Lowest price,Price per slot,Trader price,Hash EN,Hash RU
Saiga-9 9x19 Carbine,0,0,0,f5750ea972a6dfef9e0f494221e077dd,ea5bf67f650c534b8a3df58e448d8a16
Silenced Stechkin Automatic Pistol 9x18PM,0,0,0,9b3dfe6284213ce2c4034b0b9b7528bb,882d8282a50fa93b4db449eea941a14e
Simonov Semi-Automatic Carbine SKS 7.62x39,0,0,0,96564b5caf883125d10858528643168b,7fba1feaa486b67b171d2be048b80d7c
"Simonov Semi-Automatic Carbine SKS 7.62x39 Hunting Rifle
Version",0,0,0,350c88572d1b419eec1436cba78eef4d,4e0ca66f6b252e444657e4a6e568a968
Special Sniper Rifle VSS Vintorez,0,0,0,2e859d1028dcd709f0f6e9bdfcd696f8,405ad40abc8df73df850d0bc00925070
Springfield Armory M1A 7.62x51,"68,571","8,571","18,158",7c679ebfb4b22f45068ecbd7d709631a,7420106398f8857a1cda4ea0c5fde3e1
Stechkin Automatic Pistol 9x18PM,0,0,0,24fd2564a338c6f131915db501b26772,882d8282a50fa93b4db449eea941a14e
Submachinegun PP-19-01 Vityaz-SN 9x19,0,0,0,dfc9bb4d0df235230a25c75b4be15272,cfe9522a6caf569a304c76f4c580310f
Submachinegun PPSH-41 7.62x25,0,0,0,f118af3a7fbc43f6fefe17fcce683482,091bc0c99ff64d1be463983d5b0cd113
TDI KRISS Vector Gen.2 .45 ACP submachinegun,0,0,0,f150937f297187f582ee4ea6c11870a4,57880eb350a8deddd911950c057ef986
TDI Kriss Vector Gen.2 9x19 submachinegun,0,0,0,a5e3eaf8c9556dd244efb15271852c29,5b501229cc3b4e4158f6169fc0fbdb88
TOZ KS-23M 23x75mm shotgun,0,0,0,42cc1ac0d2eedd30d5e05e0bd02d6800,3938d6a1573a117aefb0030a23301bdc
TOZ-106 bolt-action shotgun,0,0,0,3f7b00b023ce128eb8688d8dba46bcdd,85f65d751b48e49b91884da9bc4572cc
TT pistol 7.62x25 TT,0,0,0,5c62977cc9799eb8fb36212d297d4581,42bc63123f68dd9a70fed9a76aeeb806
TT pistol 7.62x25 TT Gold,0,0,0,5d18b4c752a48bfc3a919c72f570b5b0,85d7a8b383d8e987da30c30aa7623883
Vepr AKM / VPO-209 366TKM carbine,0,0,0,88e4c270596114eff760b07ce23c7930,fc6558a5966e8b9cd9bccf1078d510b9
Vepr Hunter/VPO-101 7.62x51 carbine,0,0,0,621a0025a65708fd632b02b186876c71,edd9e68f5bc932acbdac006cc6879163
Vepr KM / VPO-136 7.62x39 carbine,0,0,0,235e992f0a599a09779e30a677539507,b2b0f866701dec382724fad99426c310
Yarygin MP-443 Grach 9x19 pistol,"10,866","5,433","5,845",b81f31563762bbbf0d19ebfb3f31a95f,a4a1803521842f41a9c3892d827aea5e
"""Big Stick"" 9x19 magazine for Glock 9x19",0,0,0,94b3215ea26bb5e0e30e7d60fe00bea2,98627d375e9064f6e8f02d2029930cbf
10 rnds. SKS internal box magazine 7.62x39,0,0,0,7a18bd2cd17c1bdc4438234da07910de,c50e2b238a1e1e9aee64663db246b37d
10-round .308 AICS M700 magazine,0,0,0,676495de3f6646ed0eeab811bb67316b,ff9ad86210de635324e7a6ae7437378d
10-round .308 DVL-10 magazine,0,0,0,f3bdbc97e6f1f8976b7fb8095b8a00b5,48e980688c93020906c43b7288d565e3
10-round .308 M700 magazine,0,0,0,5c8c41364b21aa2eec65d02cafe4953e,28c9aa9f3dea81c8ab5efcb69febab16
10-round 6L24 9x39 VSS magazine,0,0,0,2c5bbb7a95e41e8419779046e93b61e2,ce3595776d5790f9b72ca8b0f07c1feb
10-round Izh.9x19 Sb.7 magazine,0,0,0,46ae8efa9404f1e9deceb09436de5daa,2b5873272d48c5f53c82ac4f0ae75c7c
10-round SVD 7.62x54 magazine,0,0,0,66010312ff13d6489e1ceeabac7f71f2,cbee51fea2c8db0563de86af2cb94e65
10-round Saiga 545 5.45x39 magazine for AK-74 and compatibles,0,0,0,729302d5b66e9552455bb026e5d7d23a,e2b0c586fc28e902d07bdfdd12cc2f5f
10-round polymer magazine 7.62x54R for SV-98,0,0,0,938c9762c15a9238440537a67c2f724c,96aa3927bdd42fae2803ecdc20900070
10-shell M870x10 12ga magazine,0,0,0,c8fa782b5dc9ef1b39f6ff85f28b8226,a690daad932bf90e00c942be83ec7ad0
100 rounds belt,"1,03","1,03",577,No hash,No hash
100-round MAG5-100 5.56x45 STANAG magazine,0,0,0,153982937b63746b3fe2ac3c8819e9aa,f8865cd7575b6c5ec30981052476f707
12-round .308 MDT AICS M700 magazine,0,0,0,cd9c8bf50f2031b6bfcac603cb4be4ed,8533130ce8d747f934af6e46eb156cf7
"12.7x55 magazine for ASh-12, 10-round capacity",0,0,0,4647a0d3c5aa0031dd2ce787d90f6804,f5caa254a001fe887063b9d4de3e0840
"12.7x55 magazine for ASh-12, 20-round capacity",0,0,0,e82658bb755901f16e4e5a3d34d7dc79,766aa4d2a214006415e55a8f0af1af2e
2-shot MC 20-01 Sb.3 20ga magazine for TOZ-106,0,0,0,66f3aea5d69013d440230de2f36d61bd,2cccba703b1fded05ec284d2510dc6dc
20-round 6L25 9x39 VSS magazine,0,0,0,5601447f1f56add322edeef33e99b94f,03ffa035bfdfecc3e1d55bd1be86731c
20-round SVD 7.62x54 magazine,0,0,0,d04f3a3a7b89da57fbd73b176e8c6077,2371f06f872f2e132b60d7cf9ab41a76
3-shell KS-23M 23mm magazine cap,0,0,0,276962e556874407b6517764b5df8b11,355db3f60893aca972973a62f7007399
30-round 5.45x39 magazine for AK-12 and compatibles,0,0,0,20f1fc3ffab67642bcb0cbfb0983c0d9,f31cbcc3b48eae15abd814779f9973c7
30-round 6L23 5.45x39 magazine for AK-74 and compatibles,0,0,0,cb015b5997efd48cf77fa15467ef53e5,47d870c5b9e33501039aae79a202739c
30-round 6L23 Plum 5.45x39 magazine for AK-74 and compatibles,0,0,0,53297200cbba17c568ce065c1b6ccbd0,b89d437fced14a876b6377f480788837
30-round 7.62x39 magazine for AK-103 and compatible weapons,0,0,0,96b8d352c6b16dc70ab545e54d7eaa0d,2a78de4dca597cbf68b8767ecb3c18a1
30-round SR3M.130 9x39 SR3M magazine,0,0,0,ab78746a5e715e1128f5c597ddd5e07c,e93657900c49200d9e7bd78b83cb592a
35-round 7.62x25 magazine for PPSH-41,0,0,0,aecd3286cb4490cb9d243f66f05e4d88,431b682da8fe489b30178b33e9966c81
4-shell M870 12ga magazine cap,0,0,0,be19fd40359c3c46afc6a739de994fe8,97910d252ca27285a079eda6e0a522fb
4-shot MC 20-01 Sb.3 20ga magazine for TOZ-106,0,0,0,0ccb22e318bf91d83f991ad5a52a5ea3,7641f7c68332a3438aff6c6d6b296edb
40-round PMAG GEN M3 40 5.56x45 STANAG magazine,0,0,0,50748c3092b688713865c65409e66d62,c70e915728d84481dc2bbeb155d19043
40-round PMAG GEN M3 FDE 40 5.56x45 STANAG magazine,0,0,0,1036fc5c120e3980580bcf1024e71a40,52a716b2747af108164bd60dd3f3f5f5
45-round 6L26 5.45x39 magazine for AK-74 and compatibles,0,0,0,c3f14133077ddc9f0ce181004a30a4d4,099e31f6dee0a0b73a17da87678a3ee0
5-round .308 AICS M700 magazine,0,0,0,3e2ef44e05b654edcef60052a8aad5ce,f8668f3b7785b566c25767171c945a00
5-round .308 M700 magazine,0,0,0,ed997ea9f04f77d40e6a5801aeec8202,321f0fc4d9185b09982fcff3f5907f92
5-round .308 T-5000 magazine,0,0,0,ccf93ab719581e9e2c94e8e762187971,2c25bf2ca76444ac20320d211f584bb4
5-shot MC 20-01 Sb.3 20ga magazine for TOZ-106,0,0,0,d5d1f0bff1e435c7b23bc1be5ee66944,2cccba703b1fded05ec284d2510dc6dc
6-shell MP-133x6 12ga magazine,0,0,0,c677327712577b1421d0a46fb1b070b9,035470f099867cb3bcfc7c0b01eb0e4a
60-round 6L31 5.45x39 magazine for AK-74 and compatibles,0,0,0,d8631a13489713f9f63f3e1c4cbb32f4,b3e17442e602bdd8014835abbc3ddc13
60-round MAG5-60 5.56x45 STANAG magazine,0,0,0,a737597e5caaf53a1c8bf6eabc9f1464,d3f2808abf0c2b459578f78ea650dfdb
6L18 45-round 5.45x39 magazine for AK-74 and compatible weapons,0,0,0,6053a2155f4d100d657ed38b295d04ce,4be383688986d13000a5738514a21411
6L20 30-round 5.45x39 magazine for AK-74 and compatible weapons,0,0,0,e710280f93a26236b78b67a583de3825,c6c3a8657334a80340a0961d906dd46b
6L29 30-round 5.56x45 magazine for AK-101 and compatible weapons,0,0,0,b431e56927f8430b7a31cfc39f4b7381,8c196415ec12d70d462a2604682ac5cb
7-shell M870x7 12ga magazine,0,0,0,39d3020dff419960dc166d7561e30d9c,2f4148b92a98c6ace8242644467643ca
"7.62x39 ribbed metal magazine for AK and compatibles, 10-round capacity",0,0,0,db26fd91ad9d3b67484dcb1bd8e912d1,ddfd034a04c05f204f56029ed0eb953d
"7.62x51 metal magazine for VPO-101 and compatibles, 10-round capacity",0,0,0,53f0fd377cf4841c5f4efcea653449fe,78907a91a60ecc29fb7435f12337455e
"7.62x51 metal magazine for VPO-101 and compatibles, 5-round capacity",0,0,0,b6922390fac042d39feb606880edcecd,78907a91a60ecc29fb7435f12337455e
"7.62x54r ProMag OPFOR for Archangel Mosin rifle kit, 10-round capacity",0,0,0,1e869bb7820d6520d37da3aa17c5adba,97fd6ebafc31a2fa86cdff68fa11688b
71-round 7.62x25 magazine for PPSH-41,0,0,0,b265da152fbce285fb1a010381478d98,bca1c8ce28411f1ecf561e28406c9ce4
8-shell M590A1 12ga magazine cap,0,0,0,9b8bfede686ff80160b91f44ce04f369,da1ad461d8830609bb212688f76e28e3
8-shell MP-133x8 12ga magazine,0,0,0,1e47ce18f8d0705b06f1faceb234ace4,29009b5f65bc9917c3fb9922ba6d589a
"90-93 9x18PM Magazine, for 8 PM rounds",0,0,0,d23a6c9e9008c83d05049dbef7734272,fb1fd514f38d70329d2b3dcbc52d36e2
95-round 5.45x39 magazine for RPK-16 and compatibles,0,0,0,f6c905ecb424715dc06d102c80b6bdf5,adbe04ec846b8e488a18d0c6ea961c8e
AGS-30 30-Grenades box 30x29,0,0,0,No hash,No hash
Arsenal CWP 30-round 5.56x45 magazine for SLR-106 and compatible weapons,0,0,0,064deaf91078fdba57e900009311b6db,07144dda4cd3dac02aeb932b473f56c8
"Bakelite 7.62x39 magazine for AK and compatibles, 40-round capacity",0,0,0,be9f591a6a8e2e0c0f02667b87fb5e5d,25e740276bee762f8871af4ed359d0e7
British FAL/L1A1 7.62x51 30 rnd magazine,0,0,0,8b85e416df706db327cc5e07f2bff579,No hash
Colt AR-15 5.56x45 STANAG 30-round magazine,0,0,0,8a92d5ce49524c786d3d94f38397dd4d,c4dc56d24bf1c5c101d303ab3fdf216b
F5 MPX Drum mag 50-round 9x19 magazine,0,0,0,58f38f3f429cc4dfda6fd58542669eaa,74bc11b149d6eda2e78e89541f1b3fd7
"FAL/SA-58 ""MMW"" 7.62x51 20 rnd plastic mag",0,0,0,b509367fa631aa3b6fa0ba21997a3177,10bc24a4458c8b06b980f243aa7d2380
FAL/SA-58 7.62x51 10 rnd,0,0,0,e6f794e684e5c1ffb371db8fc5dbc1e5,86f20583a25380f865fe1a56940dd849
FAL/SA-58 7.62x51 20 rnd,0,0,0,a267d1eeb30acb761fc166edae0b20a2,10bc24a4458c8b06b980f243aa7d2380
FAL/SA-58 7.62x51 30 rnd,0,0,0,0e218b062aca4be60f937ffd49f6a8ca,4306dfcc070941e17e2b4889a23711f2
"FN magazine for P90, 50-round capacity",0,0,0,0d53169a52aa3942913bd72bc0b32464,d233231aa1aac4ff059711d6a692b627
Five-seveN 20-Round 5.7x28 magazine,0,0,0,f8914c8acde9efffa799ee5246fbdd95,b51f65733f94946439c73e405c0a8fee
Glock .45 ACP magazine,0,0,0,f504e6e41bf021a89a8d598de6b57463,d34acc6a09254a495d5e3e45b7679e57
Glock 9x19 magazine,0,0,0,aadd845fe10a14e4463f7cba0b32dcfd,98627d375e9064f6e8f02d2029930cbf
HK PM Gen.2 5.56x45 STANAG 30-round magazine,0,0,0,b8de73b1aa417d5aaef687fe17d05e54,c4d33085246e4ae277320345073acd04
HK Polymer mag 30 5.56x45 STANAG 30-round magazine,0,0,0,6ce1ac3038a87943575b51c4e93d7b98,b318c0d5d0eb8708b0ad1ca97de23639
HK Steel Maritime 5.56x45 STANAG 30-round magazine,0,0,0,510ef324dfd6d34873262491d52fa26e,99ae12645bb1a8656c1ba5ee16948854
"Izhmash 6L10 7.62x39 magazine for AK and compatibles, 30-round capacity",0,0,0,0ca4b9e174aca7575c9439f25a76f9ab,eb01396e5ee6913dfea2549d463c3139
"Izhmash 7.62x39 AK aluminium magazine for AK and compatibles, 10-round capacity",0,0,0,2c1022ecac9601db845fc55468eabc5c,0dbd18f84553a3156a4e722072de1c25
"Izhmash 7.62x39 AKMS aluminium magazine for AK and compatibles, 30-round capacity",0,0,0,2119f1f3065570b9e19bdfde1247d5c3,5f81b973283eccc7eacbd8dfc2213f18
Izhmash AK magazine (issued ‘55 or later) 30-round for 7.62x39 AK and compatibles,0,0,0,d9ae23244f90d4d946a9117e1ec11db3,924581689ec47ba2e1e9f15a33f97177
KAC Steel 10 7.62x51 10 rnd,0,0,0,02cbf1d769fe19982d43acc2f4edaef4,161202970cc01213753933f174c5cac4
KAC Steel 20 7.62x51 20 rnd,0,0,0,02cbf1d769fe19982d43acc2f4edaef4,2f666c4909d91ca4155e5162046d8d86
M14 30 round 7.62x51 magazine,0,0,0,49de4381aefe2c340f0f2843b562f645,8685fe12ff80c616a5966a02802bee49
M1911 .45 ACP 7-round magazine,0,0,0,0e749f994375cad46ab54a4af18002a7,c3ed23a83549d47f3961e59e6470d398
M1A 20 round 7.62x51 magazine,0,0,0,8cc3dc2af8bfb3991942f5b5ae8c1c7d,23a1b0457349171e9ae2ec8b8f61b267
M45A1 .45 ACP 7-round magazine,"8,7","8,7",672,83a2e4f16c2524d96f6bd49a975ba45e,0c36d8c0604ce038bc102a5dfca3c55b
M9A3 9x19 17-round magazine,"12,4","12,4","1,008",8d94f82c6d7e524864e4b6cf27ef51ab,8bd2e22fb86537fee8df1bfaf98a57fe
MP-153 5-rd magazine extension,0,0,0,4dec2b722d29770b7ff6e36caa3ba8bd,6480ecbdd011e94e0d3584b337b95242
MP-153 6-rd magazine extension,0,0,0,e387570ff759c46d5153c1661e0b5a27,0a9ef53c4573706ca5a9e80d28ca466b
MP-153 7-rd magazine extension,0,0,0,No hash,No hash
MP-153 8-rd magazine extension,0,0,0,No hash,No hash
MP-153 forend cap,0,0,0,958c68b1b9b3d1daa9fe56e13d7e46cb,cdc753e2e64b483d0549ece067fdb4a4
MP-443 9x19 18-round magazine,0,0,0,c8a6ed24bb26e612eb51f13fbe949179,e857056fff16d73c29344d2c388aacce
MPX with TTI Base pad +11 41-round 9x19 magazine,0,0,0,d5725d7b5ddd711355246232f468b5cf,c9e5fb31bfc6b49751eba63315a5570d
Magex G30 magazine for Glock .45 ACP,0,0,0,9599f64e4e65c9b3881a5dafa6f01723,0a86d1c4c336e43d2d5bdc7fb5d24ab7
Magpul PMAG .308 AC 10-round M700 magazine,0,0,0,02e15e67679221e0d4150b76f9ed3cb4,28c9aa9f3dea81c8ab5efcb69febab16
Magpul PMAG .308 AC 5-round M700 magazine,0,0,0,4e8f8aa838bc336c1f60513a381d5593,28c9aa9f3dea81c8ab5efcb69febab16
Magpul PMAG D-60 5.56x45 60-round magazine,0,0,0,a9dd786d01688fdc71515879c2ec7238,fac5b4114fa449744062a0eecae25f3c
MaxRounds Powermag 20-round 12/76 magazine for SOK-12 and compatible weapons,0,0,0,056b2119aad639ee034dde38bc771b0b,3c9947fa7d5b73cffcc13a3234216c39
Mec-Gar .45 ACP 11-round magazine for M1911A1,0,0,0,541ea316b60d7af277e39ca175097f64,07274a39197c87a676892e53dc166c26
"Metal magazine for VPO-215 and compatibles, .366 TKM 4-round capacity",0,0,0,91189b53901255f29d9b9646941db198,fe5c0d51861088494c797730ca63fbca
"Molot 6P2.Sb-11 7.62x39 magazine for AK and compatibles, 40-round capacity",0,0,0,42eb8cfc8545a02238fa606cccf7418a,c65e8920fd676b8e0a04ea1e8c3f9942
"Molot magazine for AK and compatibles, 75-round capacity",0,0,0,c0693fc916ab0eaee7f294ee239e9587,82138579c64d36781ede22a980786533
P226 Extended magazine 9x19,0,0,0,3065364528c19992d2825c779e1a1018,f2fa03602d2127fb8cb2d3b350aadf5d
P226 magazine,0,0,0,cabef8cbc6049d11966972cec5e56938,fedd7db6a678b0e7cc534f8f8dc62dc2
PM/PPSH 9x18PM 84-round drum mag for PM,0,0,0,b9042f97bf95ec150e44e3e872384aa3,No hash
PMAG GEN M3 10 5.56x45 STANAG 10-round magazine,0,0,0,d5a46adb5e4249b21da2c15f2feb49cd,00d20bf7ff2024921c7adac347898c90
PMAG GEN M3 20 5.56x45 STANAG 20-round magazine,0,0,0,d28f10405468621ef299020ec5b1afa3,28b31b3567b4b0c22a45cc348ccf2fec
PMAG GEN M3 30 5.56x45 STANAG 30-round magazine,0,0,0,c01a08bb0756601e015af2f2bc148892,4727da22da4c227c4d0f3a2d1024c356
PMAG GEN M3 30 5.56x45 STANAG 30-round magazine,0,0,0,c01a08bb0756601e015af2f2bc148892,4727da22da4c227c4d0f3a2d1024c356
PMAG GEN M3 FDE W 30 5.56x45 STANAG 30-round magazine,0,0,0,f81e893d62e8a1191e1b295c88712f41,4727da22da4c227c4d0f3a2d1024c356
PMAG GEN M3 W 30 5.56x45 STANAG 30-round magazine,0,0,0,10637e7472f17d307b2d74c1afee1e4d,4727da22da4c227c4d0f3a2d1024c356
PMAG SR/LR GEN M3 20 7.62x51 20 rnd,0,0,0,No hash,b653d2948e94e0834538c2ef864328e1
PUFGUN SG-919 20 20-round 9x19 magazine for PP-19-01,0,0,0,No hash,177b9f84b6250f04b6442416d1ec4022
PUFGUN SG-919 30 30-round 9x19 magazine for PP-19-01,0,0,0,e602ac22722dd471c963d77311de6d6c,32fd3d1faaeb37ed1123e0b191997770
"Palm US AK30 7.62x39 magazine for AK and compatibles, 30-round capacity (FDE)",0,0,0,44bc5c340d924c6a75f97f9973c760f1,df9ffe53cde021bbf95640d0adb82ea6
"Palm US AK30 7.62x39 magazine for AK and compatibles, 30-round capacity (black)",0,0,0,f7a4bf5d517f7c9c66c185d069ac043d,No hash
"Pmag 30 AK/AKM GEN M3 7.62x39 magazine for AK and compatibles, 30-round capacity",0,0,0,78c6239ed9768324acfe041312c7b598,8d494d432a29c33375127f70df3a335d
"Pmag 30 AK/AKM GEN M3 7.62x39 magazine for AK and compatibles, 30-round capacity (banana)",0,0,0,056b9b1b9aa88ba401d2df9236d855b3,6559b9a2723401a6ca5e79d5e426de6e
"Pmag 30 AK74 GEN M3 5.45x39 magazine for AK and compatibles, 30-round capacity","9,238","4,619","1,488",a6eb53511a1386f3a4dbf316f78498a7,b4cbdab985fe6f19632fc6aedabbefa2
Pmag GL9 polymer magazine,0,0,0,fb184754bd3f9c6d68d68b298b2edfea,aa195e2f8ed28fd7878da489465e2827
ProMag AALVX 35 7.62x39 35-round SKS magazine.,0,0,0,a9f8b4a801ddf4b8b6bf8a0456d1e65f,1022eecced7d47a793c864c2ef84b83b
ProMag AK-A-16 73-round 7.62x39 magazine for AKM and compatibles,0,0,0,01a462e26824575a5ed00b805654b123,74de79bc533f748ef7e9efb276b434bc
ProMag SKS-A5 7.62x39 20-round SKS magazine.,0,0,0,7b01c82fe4ae3f2faaea13c173b994a8,c7aaa99f24c443f8a263290ce1d4a2b4
Promag AA-70 10-round .308 M700 magazine,0,0,0,e4158ef7b042cbf6abbdb892e0d6cccc,1491d5419fb9933043aca1de7c899dc1
Promag AA-70 20-round .308 M700 magazine,0,0,0,1da25010c39edc597e5176eb4ae1bda6,8656b8da6bd5ce4cbc54fc6d11b07c19
Regular 4rnd magazine for Mosin rifle,0,0,0,c172b93d905661d83445011d0137cd48,65aa5fafb45ab8ce225522d456faf8df
SAI-02 10-round 12x76 magazine for SOK-12 and compatible weapons,0,0,0,d17573fb722f6e3758e1782335f208ce,4cf6f31dafe2a9d07f1df634a1846e63
"SGMT Drum mag for Glock 9x19, 50 rounds capacity",0,0,0,b1e29ed234798ad6ae0dc704c5cccbde,ba5619ea68a4d02fe63a6ba64b6cb782
SR1-MP magazine,0,0,0,126301174eb6b3da40a165bc7ae26d5b,278f1e34b69bf450fc8ad4c809349076
Sb.5 5-round 12/76 magazine for SOK-12 and compatible weapons,0,0,0,c90ca12b1b8b2653870595ae6ba7c270,6432414d01a7faeaa9a871d335f6a7a7
Standard 9x18PM 20-round magazine for PP-91,0,0,0,3c56c431496a40e6e38b8f224c595df2,791afaea8d48f12cd6bc63cf7826f52f
Standard 9x18PM 30-round magazine for PP-91,0,0,0,702d26e2c83f6e085e2da0af59d5f496,6c730eac5049151b907631a0892eb1db
Standard 9x19 15-round magazine for MP9,0,0,0,ca9f9521ddb80c89c0b5ec11ff116f34,6dfcbd70ab4bfa8af172df434e6a4be6
Standard 9x19 20-round magazine for MP9,0,0,0,No hash,e754e21d4ca8fadc67bf58546061af41
Standard 9x19 25-round magazine for MP9,0,0,0,2499100d588185829a681ddc5f652667,e69c1894dd6c70861707922f279dd199
Standard 9x19 30-round magazine for MP9,0,0,0,5a7337927449b390470e79e969740442,e0ff8f0f6970aa0bade6694ab1412bcc
Standard APS 9x18PM 20-round magazine,0,0,0,97a6e9a364c49261d84b2e4c86592158,3d768e3b73e1e04bb1e4df011c054818
Standard MP5 20-round 9x19 magazine,0,0,0,7b1d308b31d8181b3c4b2372479ac164,ebedbdaed323d5e0187390dd10f21168
Standard MP5 30-round 9x19 magazine,0,0,0,4e6f549c05af31b596adfe700123fb89,4a75c6af8b0fec5191553621ed08804b
Standard MP7 20-round 4.6x30 magazine,0,0,0,dc22e31bd5f0a63783c5fa5ba97a5dee,4ce76d5deb442fc0bfb2f0280ff7f061
Standard MP7 30-round 4.6x30 magazine,0,0,0,d3272555cafb393c8de0e4132410e9c9,22b2159acc2d7101e37517af2e0d9096
Standard MP7 40-round4.6x30 magazine,0,0,0,3ba4d468bccf828ac2cde64d8db2ad76,22b2159acc2d7101e37517af2e0d9096
Standard MPX 20-round 9x19 magazine,0,0,0,97fb7bf947c29e5fe3a6313f1858b888,02e5ccb1c18314a3bb069a9459cf634e
Standard MPX 30-round 9x19 magazine,0,0,0,836f7734426807e97d3f529a9d0e0418,69017273eb7946873aaa3f793cba44f4
Standard PP-19-01 30-round 9x19 magazine,0,0,0,37fc9e94f34c8a2221efcd5db126f651,8727222d88e7bf7e461be2f8239cfcd5
Standard UMP 25-round .45 ACP magazine,0,0,0,f6ba488b8fd6455bb9b0c9b0d067bf73,b8cdcac66ab34d87ed10bce6966ef5a2
Sword Int. Mk-18 .338 LM 10-round magazine,0,0,0,949bd1e6375c59bbbdcaebfc4e0cdeb9,0aafabf060c2def9e2020d95f7eb2a26
TROY Battlemag 5.56x45 STANAG 30-round magazine,0,0,0,89d18da7a8a466e5628a74c3383d2d60,3c926063a0afae66b42a92dd0dd55bca
X Products X-5 MP5 50-round 9x19 magazine,0,0,0,c7fa032754cb8d8e55886ecaef462cd6,eaa1626a3e04b2de93bc5f9d2bc163ff
X-14 M14 50 round 7.62x51 magazine,0,0,0,47b4ca48b6e82803852cc0e18aa8b383,2152746cc50213dfbcda0e7b02ae5950
X-47 AK 7.62x39 50 rnd magazine,0,0,0,241d39aabaa9fda027fce3225da56e7d,232bd2acd76cb9eb5966863e658a5fd6
X-FAL FAL/SA-58 7.62x51 50 rnd magazine,0,0,0,c88e4104a7b952e8feb424077e450f49,dfb0742f66b685f85e249e90920800dd
tt-105 7.62x25 TT Magazine,0,0,0,No hash,cd5d0f991be36dd923e17ec1e5259541
"10.5"" 9x19 barrel for MPX",0,0,0,No hash,No hash
"10.5"" barrel for P90 5.7x28",0,0,0,497556bc68613693c17e2cc1174c6885,No hash
"10.6"" barrel for 416A5 and compatible 5.56x45",0,0,0,6f2a376530ba16aac4e400a290ba6c01,e7655fcdb8886c451048599f77f2e264
"10.6"" barrel for PPSH-41 7.62x25",0,0,0,63f45714350f58ab630e10e5ffa30da2,70f4d1253b689d5a151945ade279ece8
"11"" barrel for 416A5 and compatible 5.56x45",0,0,0,940d904ca86ff38825d2717efdf13419,4ca26f154ad0ea272be53637bfcfaa4d
"11"" barrel for SA-58 7.62x51",0,0,0,6d389a2c7ef65ccb5c3d7893549a8364,6cd7133cee15f7d58a730e69d1471d3a
112mm barrel for P226 9x19,0,0,0,3c055a4bc69ae5f6185b6976f37a09e3,59afd65adcd22d5b9f45d414ab822084
116mm 7.62x25 TT barrel,0,0,0,549bc3c170064dee42a7f83f30d7cc5d,afdab405dc8d85cf19220af966d2f9f9
116mm 7.62x25 TT gilded barrel,0,0,0,c5521c5e276483d6ebb1e464c07b5d46,afdab405dc8d85cf19220af966d2f9f9
"14"" 9x19 barrel for MPX",0,0,0,794a9446972aa66c99a7744deb3c6e1d,873ddbb0f05614b2c447d6ffc209266e
"14.5"" barrel for 416A5 and compatible 5.56x45",0,0,0,da97804c9ee15628c3475ef1f6ad8b92,c01e99725f629d2d3f096d0735b38fae
"15"" barrel for RPK-16 and compatible 5.45x39",0,0,0,dce59412f32382100b2d22c84fec923d,9062aef531b57d677496d26d148c544b
16 inch .308 barrel for MDR and compatible,0,0,0,50028d047b5062dfe7fbab1117ea4f26,f172b1f6974501b783d7957b40bfa62a
"16"" barrel for P90 5.7x28",0,0,0,e151fd351abffb3d32a94578ed4fcbeb,No hash
"16"" barrel for SA-58 7.62x51",0,0,0,56a3eb4acd48ddcdf96577d65399c80c,fc924ca682ebacb69f280bba70cf2250
"16"" barrel for SR-25 and compatible 7.62x51",0,0,0,6540da58d934ff61ed903eb76f4081f6,f290d28f1a04ed1dd1e26ecd34428347
"16"" barrel for a M1A 7.62x51 NATO",0,0,0,a816b214a8779463d3d45b93ceca38c1,927da8cafa96559e8554a75753d2de26
"16.5"" barrel for 416A5 and compatible 5.56x45",0,0,0,deb6aeeac47151f5d99d60bb381bea21,3125c5f8916a313b151d6a63b5371a31
165 mm 9x19 barrel for MPX-SD,0,0,0,8490b5ef52ca1e9f72888e706d61099e,9c959c08c60f2905c9e39686582bb141
171mm barrel for MCX and compatible .300 BLK,0,0,0,cae383d420a121dd8975c51c43d4fdf0,c97cae75e4db43f6bf4e776d4fa2d525
"18"" barrel for AR-15 and compatible 5.56x45",0,0,0,4543cc6d421604e7033cb047a6b5de07,9467f3c5279847c48fb5c1d3763a5431
"18"" barrel for RFB 7.62x51",0,0,0,b6d59cf6d7ba173812a6d3b611621e8c,3595034b1ad46054489ee8be35f8d3c6
"18"" barrel for a AR-10 and compatible 7.62x51 NATO",0,0,0,ecedb79df21f7e19622b1d9fc753399f,ab05c6bf81924d5c9a9af4b1c035e332
"20"" barrel for 416A5 and compatible 5.56x45",0,0,0,8c4ac3f63864e111807417047bae8df8,6910ab656109224a1f2fe89e6f7a4399
"20"" barrel for AR-15 and compatible 5.56x45",0,0,0,f89b4ff896fa220d91fa85e6c3cae747,637b346efa2b08e8a7d5c812f239906c
"20"" barrel for M590 12ga",0,0,0,f93d6ba92f0bb0f41c4840e1ee6684ea,1c007b069c361bef7993b8998e71e6b2
"20"" barrel for SR-25 and compatible 7.62x51",0,0,0,No hash,No hash
"20"" barrel for a Remington M700 7.62x51 NATO",0,0,0,bbd5646fa80e537898785006ca52b017,No hash
"20"" stainless steel barrel for a Remington M700 7.62x51 NATO",0,0,0,No hash,No hash
203 mm 9x19 barrel for MPX,0,0,0,033ba7b17844d880dcbbf65f79a82b29,39b05875a805b5fe50ff6562e8ffe935
